,pigID,weight,backFat,farm,dayInseminated,birthingDate,aliveBooelan,sowNumber,sowParity,initialAge,growth_constant,earning,liveWeight
9718,9719.0,96.80268465251372,12.388135655702953,3.0,141.0,256.0,1.0,69.0,2.0,0.0,0.019350733663832283,14520.402697877058,128.3855234118219
660,661.0,96.79181701262915,12.386861246285862,3.0,1.0,119.0,1.0,66.0,1.0,65.0,0.01934941454536253,14518.772551894373,128.37111009632514
10163,10164.0,96.77014453378614,12.384319791892578,1.0,155.0,269.0,1.0,24.0,7.0,0.0,0.019346783997505324,14515.52168006792,128.34236675568454
2145,2146.0,96.7610118458905,12.383248834115065,2.0,29.0,145.0,1.0,35.0,1.0,39.0,0.019345675522513272,14514.151776883575,128.33025443752055
1696,1697.0,96.72627631768057,12.379175522455071,3.0,15.0,128.0,1.0,81.0,6.0,56.0,0.019341459659185236,14508.941447652085,128.28418609771958
10710,10711.0,96.63303822968768,12.368241824004265,3.0,155.0,270.0,1.0,80.0,6.0,0.0,0.019330144426191728,14494.955734453153,128.16052815608447
6598,6599.0,96.58478240708614,12.362583035582292,1.0,99.0,216.0,1.0,27.0,8.0,0.0,0.019324288799918397,14487.717361062922,128.09652839136092
7055,7056.0,96.52435981415738,12.355497493343917,3.0,99.0,211.0,1.0,72.0,3.0,0.0,0.019316957387470055,14478.653972123608,128.01639232646866
9056,9057.0,96.50937492809534,12.353740269133842,1.0,141.0,257.0,1.0,2.0,0.0,0.0,0.019315139289046844,14476.4062392143,127.99651847227499
7023,7024.0,96.50642711461516,12.353394589547579,3.0,99.0,215.0,1.0,69.0,2.0,0.0,0.019314781639087293,14475.964067192275,127.99260890532514
5140,5141.0,96.48786760287766,12.351218181717899,3.0,71.0,186.0,1.0,64.0,1.0,0.0,0.019312529901248227,14473.180140431648,127.96799416827275
180,181.0,96.46310431498647,12.348314279157462,1.0,1.0,118.0,1.0,19.0,6.0,66.0,0.019309525584477506,14469.46564724797,127.93515161138788
9030,9031.0,96.42584708138067,12.34394525608839,3.0,127.0,241.0,1.0,89.0,9.0,0.0,0.019305005690346346,14463.8770622071,127.88573883472237
8431,8432.0,96.37803992550751,12.338339081215436,1.0,127.0,243.0,1.0,28.0,9.0,0.0,0.019299206282741656,14456.705988826126,127.82233411871022
4870,4871.0,96.37733631462886,12.338256571274066,2.0,71.0,186.0,1.0,38.0,2.0,0.0,0.01929912093186474,14456.600447194329,127.82140094778364
5222,5223.0,96.31829871946668,12.331333442790207,3.0,71.0,186.0,1.0,71.0,3.0,0.0,0.019291959738618157,14447.744807920002,127.74310174995581
8024,8025.0,96.31034890188485,12.330401196000832,3.0,113.0,227.0,1.0,78.0,5.0,0.0,0.019290995481168426,14446.552335282728,127.73255822531146
7293,7294.0,96.30318954127858,12.329561643285258,1.0,113.0,226.0,1.0,7.0,2.0,0.0,0.019290127110022582,14445.478431191788,127.72306305209362
2817,2818.0,96.29990437105894,12.329176403075872,1.0,43.0,158.0,1.0,12.0,3.0,26.0,0.019289728649056828,14444.985655658842,127.7187060624124
1302,1303.0,96.20858270769833,12.318467436915096,2.0,15.0,130.0,1.0,41.0,3.0,54.0,0.019278652914514756,14431.287406154748,127.59758979800839
3960,3961.0,96.19387917435564,12.316743205936202,2.0,57.0,173.0,1.0,36.0,1.0,11.0,0.01927686976426151,14429.081876153346,127.57808909065736
4959,4960.0,96.19120384611637,12.316429479723505,2.0,71.0,188.0,1.0,46.0,5.0,0.0,0.019276545321559257,14428.680576917455,127.57454090996866
3243,3244.0,96.15998166871434,12.312768166197667,2.0,43.0,157.0,1.0,55.0,8.0,27.0,0.01927275903195196,14423.997250307151,127.53313218662379
10789,10790.0,96.12180848001618,12.308291732337686,3.0,155.0,270.0,1.0,89.0,9.0,0.0,0.01926813002218319,14418.271272002428,127.48250461540609
10201,10202.0,96.11561524479093,12.307565473704058,1.0,155.0,270.0,1.0,28.0,9.0,0.0,0.019267379032661333,14417.34228671864,127.47429077558479
167,168.0,96.08356133604026,12.303806626005718,1.0,1.0,115.0,1.0,18.0,5.0,69.0,0.019263492289552656,14412.534200406039,127.4317789602656
9240,9241.0,96.07267854098086,12.302530439395257,1.0,141.0,254.0,1.0,20.0,6.0,0.0,0.019262172719463653,14410.90178114713,127.41734554506745
11573,11574.0,96.06906319422896,12.302106480560072,3.0,169.0,285.0,1.0,79.0,6.0,0.0,0.019261734352669407,14410.359479134344,127.41255065547607
11717,11718.0,96.05305251351075,12.300228965064704,1.0,183.0,295.0,1.0,3.0,0.0,0.0,0.01925979305714994,14407.957877026613,127.39131633091611
820,821.0,96.04013716906628,12.298714428628106,3.0,1.0,116.0,1.0,82.0,7.0,68.0,0.0192582271022063,14406.020575359942,127.37418722687836
6525,6526.0,95.99606540327002,12.293546289643448,1.0,99.0,215.0,1.0,20.0,6.0,0.0,0.01925288371212776,14399.409810490504,127.31573660911144
696,697.0,95.9645463578387,12.289850163461306,3.0,1.0,116.0,1.0,70.0,3.0,68.0,0.019249062446170206,14394.681953675805,127.27393416158978
6042,6043.0,95.95636244888497,12.28889046561062,3.0,85.0,198.0,1.0,62.0,0.0,0.0,0.019248070282347006,14393.454367332746,127.26308017093498
9868,9869.0,95.94823885748295,12.28793784098436,3.0,141.0,254.0,1.0,84.0,7.0,0.0,0.019247085441813916,14392.235828622443,127.25230617703309
11025,11026.0,95.9321459968509,12.286050688543234,1.0,169.0,280.0,1.0,23.0,7.0,0.0,0.01924513450121549,14389.821899527637,127.23096286054496
2197,2198.0,95.8886434767863,12.28094930297779,2.0,29.0,144.0,1.0,40.0,3.0,40.0,0.019239860892035547,14383.296521517945,127.17326721059192
1741,1742.0,95.87248844840788,12.279054860346497,3.0,15.0,130.0,1.0,85.0,8.0,54.0,0.01923790257030491,14380.873267261182,127.15184144351177
7763,7764.0,95.86694552362268,12.27840486130167,2.0,113.0,227.0,1.0,53.0,7.0,0.0,0.019237230663452863,14380.0418285434,127.14449008438021
4684,4685.0,95.8497924394985,12.2763933802283,1.0,71.0,185.0,1.0,19.0,6.0,0.0,0.019235151417820843,14377.468865924775,127.12174063593966
416,417.0,95.84573851710195,12.275917991189537,2.0,1.0,114.0,1.0,42.0,3.0,70.0,0.019234660020319705,14376.860777565293,127.11636408103706
10838,10839.0,95.83432851211364,12.274579980548715,1.0,169.0,281.0,1.0,3.0,0.0,0.0,0.019233276966973162,14375.149276817046,127.10123144842657
3695,3696.0,95.82278712510282,12.273226563206116,1.0,57.0,169.0,1.0,10.0,3.0,15.0,0.019231878009348106,14373.418068765423,127.08592456910188
10389,10390.0,95.81674933000502,12.272518532482533,2.0,155.0,269.0,1.0,47.0,5.0,0.0,0.019231146162975925,14372.512399500754,127.07791688329579
9807,9808.0,95.79883002008546,12.27041719883955,3.0,141.0,255.0,1.0,78.0,5.0,0.0,0.019228974181917186,14369.82450301282,127.0541512202725
6480,6481.0,95.77865371204835,12.268051195067086,1.0,99.0,213.0,1.0,16.0,5.0,0.0,0.019226528693175645,14366.798056807253,127.02739219104556
12345,12346.0,95.76265633922974,12.266175240141699,3.0,183.0,298.0,1.0,66.0,1.0,0.0,0.019224589761844678,14364.39845088446,127.00617551621981
2105,2106.0,95.75818553650967,12.26565096503239,2.0,29.0,143.0,1.0,31.0,0.0,41.0,0.01922404789383923,14363.727830476451,127.00024606964148
10538,10539.0,95.74979301591486,12.26466680403766,3.0,155.0,269.0,1.0,63.0,0.0,0.0,0.019223030716198977,14362.46895238723,126.98911540572263
4259,4260.0,95.73832481586619,12.263321969069409,3.0,57.0,173.0,1.0,66.0,1.0,11.0,0.019221640782516862,14360.748722379929,126.97390559133447
4353,4354.0,95.68414941366002,12.256969012633636,3.0,57.0,169.0,1.0,75.0,4.0,15.0,0.0192150750582491,14352.622412049004,126.90205492527855
11953,11954.0,95.66934162314813,12.255232555787888,1.0,183.0,298.0,1.0,26.0,8.0,0.0,0.01921328052461986,14350.401243472219,126.8824159458198
451,452.0,95.65061673132311,12.253036754424455,2.0,1.0,116.0,1.0,46.0,5.0,68.0,0.019211011331815867,14347.592509698467,126.85758187178132
6136,6137.0,95.64158768371439,12.251977950174206,3.0,85.0,200.0,1.0,71.0,3.0,0.0,0.019209917157841348,14346.238152557158,126.84560700757876
9135,9136.0,95.62611377844438,12.250163380423576,1.0,141.0,253.0,1.0,9.0,2.0,0.0,0.01920804200080868,14343.917066766657,126.82508458679627
4400,4401.0,95.61597453030417,12.248974386911703,3.0,57.0,169.0,1.0,80.0,6.0,15.0,0.019206813327444446,14342.396179545625,126.81163730809573
10449,10450.0,95.59884625700617,12.246965815315535,2.0,155.0,270.0,1.0,53.0,7.0,0.0,0.01920473776011627,14339.826938550927,126.78892076526017
5436,5437.0,95.59365246524767,12.246356757857084,1.0,85.0,198.0,1.0,3.0,0.0,0.0,0.019204108396418316,14339.047869787151,126.78203244727807
7287,7288.0,95.59105887123916,12.24605261632648,1.0,113.0,225.0,1.0,6.0,1.0,0.0,0.01920379411621124,14338.658830685874,126.77859266742594
10969,10970.0,95.56839821003682,12.24339528130797,1.0,169.0,284.0,1.0,17.0,5.0,0.0,0.019201048241269048,14335.259731505523,126.74853874010188
11331,11332.0,95.49546734871751,12.234842938991772,2.0,169.0,284.0,1.0,54.0,7.0,0.0,0.019192211467854936,14324.320102307627,126.65181345983754
1604,1605.0,95.48996217984775,12.234197367448656,3.0,15.0,127.0,1.0,71.0,3.0,57.0,0.019191544458394133,14323.494326977163,126.64451217486439
3967,3968.0,95.47777606468189,12.232768345131934,2.0,57.0,169.0,1.0,37.0,2.0,15.0,0.019190067997622975,14321.666409702284,126.62835021841099
3241,3242.0,95.47310942705235,12.232221105160384,2.0,43.0,159.0,1.0,54.0,7.0,25.0,0.019189502597069998,14320.966414057853,126.622161043836
4225,4226.0,95.47282964258723,12.232188295832794,3.0,57.0,174.0,1.0,63.0,0.0,10.0,0.01918946869904212,14320.924446388084,126.62178997690613
4307,4308.0,95.45676987119279,12.230305023648695,3.0,57.0,171.0,1.0,71.0,3.0,13.0,0.019187522954333004,14318.515480678918,126.60049054534853
3596,3597.0,95.44706536336862,12.229167010585073,1.0,57.0,172.0,1.0,1.0,0.0,12.0,0.019186347209204334,14317.059804505294,126.58761984531647
2223,2224.0,95.43857784745292,12.228171709827448,2.0,29.0,142.0,1.0,43.0,4.0,42.0,0.019185318919549096,14315.786677117938,126.57636319290837
435,436.0,95.43434572601645,12.227675424022047,2.0,1.0,115.0,1.0,44.0,4.0,69.0,0.019184806188486433,14315.151858902467,126.57075029975655
9453,9454.0,95.42594767872062,12.226690614930776,2.0,141.0,257.0,1.0,42.0,3.0,0.0,0.019183788753902597,14313.892151808093,126.55961230599551
9094,9095.0,95.42433976189008,12.226502060251702,1.0,141.0,255.0,1.0,5.0,1.0,0.0,0.01918359395382467,14313.650964283512,126.55747979030515
10343,10344.0,95.41520243360246,12.225430558311952,2.0,155.0,271.0,1.0,43.0,4.0,0.0,0.01918248696828362,14312.28036504037,126.54536131777515
7774,7775.0,95.39145228722221,12.22264546324754,2.0,113.0,228.0,1.0,54.0,7.0,0.0,0.019179609699836876,14308.717843083332,126.51386244989683
2379,2380.0,95.38195370790325,12.221531598686177,2.0,29.0,143.0,1.0,59.0,9.0,41.0,0.019178458994707152,14307.293056185488,126.50126486459317
11195,11196.0,95.38015324305051,12.221320464586423,2.0,169.0,282.0,1.0,40.0,3.0,0.0,0.019178240878923017,14307.022986457578,126.4988769801731
3576,3577.0,95.3791828162932,12.221206666097398,3.0,43.0,159.0,1.0,89.0,9.0,25.0,0.019178123317593956,14306.877422443979,126.49758994203341
8778,8779.0,95.3495357760987,12.217730063301016,3.0,127.0,242.0,1.0,64.0,1.0,0.0,0.019174531823955048,14302.430366414806,126.45827026007785
1442,1443.0,95.34292304320299,12.216954611669886,2.0,15.0,128.0,1.0,54.0,7.0,56.0,0.01917373076342933,14301.438456480448,126.4495000572984
4748,4749.0,95.3421150539388,12.216859861647054,1.0,71.0,186.0,1.0,26.0,8.0,0.0,0.019173632884768192,14301.31725809082,126.44842845349973
4850,4851.0,95.33936281206836,12.216537116046807,2.0,71.0,188.0,1.0,36.0,1.0,0.0,0.01917329948284051,14300.904421810254,126.44477826534265
3382,3383.0,95.33863280829874,12.216451511105129,3.0,43.0,159.0,1.0,69.0,2.0,25.0,0.019173211051601226,14300.794921244811,126.44381009058189
6864,6865.0,95.33243261235774,12.215724436213158,2.0,99.0,210.0,1.0,53.0,7.0,0.0,0.01917245997500008,14299.86489185366,126.43558701904209
2770,2771.0,95.32926988703765,12.215353554680977,1.0,43.0,157.0,1.0,7.0,2.0,27.0,0.01917207685230804,14299.390483055648,126.43139242312687
2372,2373.0,95.32491001253165,12.214842287728187,2.0,29.0,144.0,1.0,58.0,9.0,40.0,0.019171548713053196,14298.736501879746,126.42561009619583
6196,6197.0,95.30752706546507,12.212803851446365,3.0,85.0,200.0,1.0,77.0,5.0,0.0,0.019169443033558536,14296.12905981976,126.40255578974147
5551,5552.0,95.30752670116716,12.212803808726447,1.0,85.0,197.0,1.0,15.0,4.0,0.0,0.019169442989429842,14296.129005175075,126.40255530658774
10893,10894.0,95.30601838520064,12.212626933885904,1.0,169.0,283.0,1.0,9.0,2.0,0.0,0.01916926028194831,14295.902757780097,126.40055488753401
2925,2926.0,95.30232481905524,12.212193802541071,1.0,43.0,159.0,1.0,23.0,7.0,25.0,0.019168812869000157,14295.348722858287,126.39565625869396
3791,3792.0,95.30063672579219,12.211995845857354,1.0,57.0,170.0,1.0,20.0,6.0,14.0,0.01916860838575756,14295.095508868828,126.39341740821244
12471,12472.0,95.29794525530573,12.211680226700832,3.0,183.0,298.0,1.0,78.0,5.0,0.0,0.01916828236159692,14294.69178829586,126.38984781870786
10291,10292.0,95.28035859756017,12.209617901993333,2.0,155.0,271.0,1.0,38.0,2.0,0.0,0.019166152073781962,14292.053789634025,126.3665233389392
3913,3914.0,95.25986943506116,12.20721521089256,2.0,57.0,172.0,1.0,32.0,0.0,12.0,0.019163670258487444,14288.980415259175,126.33934938337023
1049,1050.0,95.25870280315861,12.207078404125067,1.0,15.0,130.0,1.0,15.0,4.0,54.0,0.019163528948263668,14288.805420473793,126.33780212620506
853,854.0,95.25232745196294,12.206330789400312,3.0,1.0,116.0,1.0,86.0,8.0,68.0,0.019162756726685996,14287.849117794442,126.3293467532665
9991,9992.0,95.25116741465838,12.206194755957833,1.0,155.0,267.0,1.0,7.0,2.0,0.0,0.019162616216483092,14287.675112198758,126.32780824225249
285,286.0,95.24268780598912,12.205200382454832,1.0,1.0,116.0,1.0,30.0,9.0,68.0,0.01916158912466363,14286.403170898368,126.31656207690864
646,647.0,95.21867988626605,12.202385059228735,3.0,1.0,113.0,1.0,65.0,1.0,71.0,0.019158681222649746,14282.801982939907,126.28472133457035
8341,8342.0,95.2145840791976,12.201904758523701,1.0,127.0,241.0,1.0,20.0,6.0,0.0,0.01915818513589139,14282.18761187964,126.27928922970506
3999,4000.0,95.19989773893384,12.200182543715927,2.0,57.0,172.0,1.0,40.0,3.0,12.0,0.019156406336373957,14279.984660840077,126.25981132484594
4340,4341.0,95.19533462085057,12.199647443112816,3.0,57.0,170.0,1.0,74.0,4.0,14.0,0.01915585366077833,14279.300193127587,126.2537594440989
4900,4901.0,95.17978917697985,12.197824484285311,2.0,71.0,186.0,1.0,41.0,3.0,0.0,0.01915397085003521,14276.968376546978,126.23314214453562
4907,4908.0,95.15878346138454,12.195361218842972,2.0,71.0,186.0,1.0,41.0,3.0,0.0,0.019151426763451357,14273.817519207681,126.20528310528455
1931,1932.0,95.15854168639679,12.195332866751396,1.0,29.0,143.0,1.0,14.0,4.0,41.0,0.01915139748146858,14273.781252959518,126.2049624488021
5470,5471.0,95.15445447412269,12.19485357392728,1.0,85.0,202.0,1.0,6.0,1.0,0.0,0.01915090247003782,14273.168171118403,126.19954174286829
3448,3449.0,95.13570963976838,12.192655433974474,3.0,43.0,160.0,1.0,76.0,5.0,24.0,0.01914863227081928,14270.356445965257,126.17468121985196
6276,6277.0,95.13189804266266,12.19220846155937,3.0,85.0,202.0,1.0,85.0,8.0,0.0,0.01914817065173032,14269.784706399398,126.16962605127674
12264,12265.0,95.11918195281312,12.190717290999341,2.0,183.0,297.0,1.0,58.0,9.0,0.0,0.01914663063204566,14267.877292921969,126.15276121062747
674,675.0,95.11685265601662,12.190444142661322,3.0,1.0,116.0,1.0,68.0,2.0,68.0,0.01914634853807863,14267.527898402494,126.14967195758173
8344,8345.0,95.11625531840926,12.190374095007915,1.0,127.0,241.0,1.0,20.0,6.0,0.0,0.019146276196479448,14267.43829776139,126.14887973263828
11048,11049.0,95.11119662219328,12.189780879722504,1.0,169.0,284.0,1.0,25.0,8.0,0.0,0.019145663556333195,14266.679493328991,126.14217058646322
1189,1190.0,95.11030073618177,12.189675822361215,1.0,15.0,129.0,1.0,29.0,9.0,55.0,0.019145555059230494,14266.545110427265,126.14098240872913
9909,9910.0,95.10144374669342,12.188637194753847,3.0,141.0,257.0,1.0,88.0,9.0,0.0,0.019144482431268733,14265.216562004012,126.12923573832018
6076,6077.0,95.08450611838542,12.186650979416552,3.0,85.0,200.0,1.0,66.0,1.0,0.0,0.019142431225419244,14262.675917757813,126.10677204029896
11615,11616.0,95.06932201943928,12.184870394221187,3.0,169.0,284.0,1.0,83.0,7.0,0.0,0.01914059241140198,14260.398302915892,126.08663397803619
4182,4183.0,95.06569712683915,12.184445315978383,2.0,57.0,174.0,1.0,58.0,9.0,10.0,0.019140153436865148,14259.854569025872,126.08182642816864
10393,10394.0,95.05931842107027,12.183697307874779,2.0,155.0,270.0,1.0,48.0,5.0,0.0,0.019139380979859663,14258.897763160541,126.073366606194
6313,6314.0,95.05198809508025,12.182837706657654,3.0,85.0,201.0,1.0,89.0,9.0,0.0,0.019138493289105562,14257.798214262037,126.06364468843535
5658,5659.0,95.05109002361266,12.182732393015716,1.0,85.0,200.0,1.0,26.0,8.0,0.0,0.01913838453458839,14257.663503541899,126.06245361221838
1273,1274.0,95.05099551022053,12.182721309766892,2.0,15.0,130.0,1.0,37.0,2.0,54.0,0.01913837308922687,14257.64932653308,126.06232826289195
5940,5941.0,95.04793684057424,12.182362630472912,2.0,85.0,198.0,1.0,52.0,7.0,0.0,0.019138002691791115,14257.190526086135,126.05827167184911
9492,9493.0,95.04594727914417,12.182129321691125,2.0,141.0,254.0,1.0,46.0,5.0,0.0,0.01913776176143382,14256.892091871627,126.05563299621242
12194,12195.0,95.04589362483429,12.182123029841332,2.0,183.0,295.0,1.0,51.0,6.0,0.0,0.019137755264053497,14256.884043725144,126.05556183665026
6640,6641.0,95.03533649982643,12.180885033397729,2.0,99.0,212.0,1.0,31.0,0.0,0.0,0.01913647683460854,14255.300474973965,126.04156034459739
10277,10278.0,95.02735152121144,12.179948663399246,2.0,155.0,270.0,1.0,36.0,1.0,0.0,0.019135509892741258,14254.102728181717,126.03097018728307
4996,4997.0,95.02402151639902,12.179558165596871,2.0,71.0,187.0,1.0,50.0,6.0,0.0,0.019135106647982417,14253.603227459853,126.0265537352772
10384,10385.0,95.00388868409863,12.177197260069187,2.0,155.0,269.0,1.0,47.0,5.0,0.0,0.019132668707588923,14250.583302614794,125.99985236617854
5098,5099.0,94.99849908342065,12.176565240796252,2.0,71.0,187.0,1.0,60.0,9.0,0.0,0.01913201607516139,14249.774862513099,125.9927043546693
11254,11255.0,94.99271354816477,12.175886791685743,2.0,169.0,283.0,1.0,46.0,5.0,0.0,0.019131315502930235,14248.907032224715,125.98503123098776
2655,2656.0,94.98632481359277,12.175137607540119,3.0,29.0,142.0,1.0,86.0,8.0,42.0,0.019130541894313943,14247.948722038916,125.97655810821323
10288,10289.0,94.98555980000836,12.17504789712217,2.0,155.0,272.0,1.0,37.0,2.0,0.0,0.019130449259574373,14247.833970001255,125.97554350133736
11436,11437.0,94.9767597956604,12.174015951959225,3.0,169.0,283.0,1.0,65.0,1.0,0.0,0.01912938368135689,14246.51396934906,125.96387240803766
2146,2147.0,94.97525667990755,12.173839686929211,2.0,29.0,145.0,1.0,35.0,1.0,39.0,0.019129201672547638,14246.288501986131,125.96187888581902
6657,6658.0,94.97468387287377,12.173772515888787,2.0,99.0,217.0,1.0,33.0,0.0,0.0,0.019129132312748296,14246.202580931065,125.9611191947928
10894,10895.0,94.97424631718928,12.173721205292306,1.0,169.0,283.0,1.0,9.0,2.0,0.0,0.0191290793302327,14246.136947578392,125.96053888221391
11834,11835.0,94.9718919780303,12.173445120325642,1.0,183.0,299.0,1.0,14.0,4.0,0.0,0.019128794249672666,14245.783796704545,125.9574164164858
10915,10916.0,94.96749119784843,12.172929056509957,1.0,169.0,284.0,1.0,11.0,3.0,0.0,0.019128261373084657,14245.123679677265,125.95157983799527
4100,4101.0,94.96517954804683,12.172657977572168,2.0,57.0,168.0,1.0,50.0,6.0,16.0,0.019127981463735913,14244.776932207025,125.94851398945202
4108,4109.0,94.9638359735797,12.172500421380423,2.0,57.0,171.0,1.0,51.0,6.0,13.0,0.01912781877546938,14244.575396036957,125.94673206045053
11192,11193.0,94.96211743406936,12.172298894373741,2.0,169.0,282.0,1.0,40.0,3.0,0.0,0.019127610684477252,14244.317615110403,125.9444528303307
2526,2527.0,94.96064173660835,12.172125844589146,3.0,29.0,144.0,1.0,73.0,4.0,40.0,0.019127431998559045,14244.096260491253,125.94249567189436
7703,7704.0,94.95304051914223,12.171234476893577,2.0,113.0,228.0,1.0,47.0,5.0,0.0,0.019126511604103343,14242.956077871335,125.932414481621
5014,5015.0,94.93823565508642,12.169498363222907,2.0,71.0,183.0,1.0,51.0,6.0,1.0,0.019124718977103765,14240.735348262962,125.91277938340373
912,913.0,94.93360806373865,12.168955702069733,1.0,15.0,128.0,1.0,1.0,0.0,56.0,0.019124158657394367,14240.041209560797,125.90664199434833
2428,2429.0,94.93316617195195,12.168903882993993,3.0,29.0,144.0,1.0,64.0,1.0,40.0,0.019124105152239272,14239.974925792792,125.90605593097077
2987,2988.0,94.92174007989796,12.167563985880282,1.0,43.0,158.0,1.0,29.0,9.0,26.0,0.019122721666750494,14238.261011984694,125.89090196272939
8681,8682.0,94.91406497345687,12.166663953487822,2.0,127.0,238.0,1.0,54.0,7.0,0.0,0.019121792364938897,14237.109746018532,125.880722776468
11120,11121.0,94.91313624031733,12.166555044260834,2.0,169.0,283.0,1.0,32.0,0.0,0.0,0.019121679914465145,14236.970436047599,125.87949103490362
4977,4978.0,94.90715921078498,12.165854139298656,2.0,71.0,187.0,1.0,48.0,5.0,0.0,0.019120956221882833,14236.073881617747,125.87156394003314
2976,2977.0,94.90388215532037,12.165469850677686,1.0,43.0,158.0,1.0,28.0,9.0,26.0,0.019120559441371796,14235.582323298057,125.86721771262648
3828,3829.0,94.89734114268562,12.164702809426082,1.0,57.0,172.0,1.0,23.0,7.0,12.0,0.0191197674704806,14234.601171402843,125.85854262955652
2190,2191.0,94.89502250047131,12.164430910512962,2.0,29.0,145.0,1.0,39.0,2.0,39.0,0.019119486735915302,14234.253375070697,125.85546750725639
6440,6441.0,94.88628399228053,12.16340617678531,1.0,99.0,214.0,1.0,11.0,3.0,0.0,0.01911842870866693,14232.942598842079,125.84387797384684
195,196.0,94.88293421743133,12.163013360621148,1.0,1.0,117.0,1.0,20.0,6.0,67.0,0.019118023132581683,14232.4401326147,125.83943530163306
13,14.0,94.88266373090335,12.162981641629527,1.0,1.0,116.0,1.0,2.0,0.0,68.0,0.01911799038332004,14232.399559635502,125.83907656618481
10682,10683.0,94.85850456659735,12.160148582489946,3.0,155.0,267.0,1.0,77.0,5.0,0.0,0.019115065341549997,14228.775684989601,125.80703523421398
7927,7928.0,94.85807605625445,12.16009833260845,3.0,113.0,228.0,1.0,69.0,2.0,0.0,0.019115013460860558,14228.711408438166,125.80646691810934
4092,4093.0,94.8574536257877,12.160025342404808,2.0,57.0,168.0,1.0,50.0,6.0,16.0,0.01911493810187778,14228.618043868155,125.80564141351154
9924,9925.0,94.85729807578633,12.160007101610239,3.0,141.0,257.0,1.0,90.0,9.0,0.0,0.01911491926911555,14228.59471136795,125.80543511377498
364,365.0,94.8391321361794,12.157876846582349,2.0,1.0,115.0,1.0,38.0,2.0,69.0,0.019112719902586027,14225.86982042691,125.7813423556756
10025,10026.0,94.83585739633261,12.157492829505633,1.0,155.0,268.0,1.0,10.0,3.0,0.0,0.01911232343145066,14225.378609449892,125.77699919938013
2294,2295.0,94.82676484991553,12.156426578976323,2.0,29.0,145.0,1.0,50.0,6.0,39.0,0.019111222608605413,14224.01472748733,125.76494011925138
8018,8019.0,94.81923473842728,12.155543549625486,3.0,113.0,230.0,1.0,77.0,5.0,0.0,0.019110310955803827,14222.885210764092,125.75495323398845
8514,8515.0,94.81191338295947,12.154685000349547,2.0,127.0,243.0,1.0,37.0,2.0,0.0,0.019109424583593895,14221.787007443922,125.7452432134741
1031,1032.0,94.80744612453091,12.154161140866677,1.0,15.0,130.0,1.0,13.0,4.0,54.0,0.019108883750823098,14221.116918679636,125.73931846754762
5992,5993.0,94.80006598646405,12.15329569836474,2.0,85.0,200.0,1.0,57.0,8.0,0.0,0.019107990273193484,14220.009897969607,125.72953048602659
874,875.0,94.79956108965015,12.153236490913894,3.0,1.0,117.0,1.0,88.0,9.0,67.0,0.019107929148032672,14219.934163447524,125.72886086160499
11154,11155.0,94.79541200292711,12.152749942293553,2.0,169.0,285.0,1.0,36.0,1.0,0.0,0.019107426841497625,14219.311800439065,125.72335809406778
11771,11772.0,94.79286651324162,12.152451441785555,1.0,183.0,300.0,1.0,8.0,2.0,0.0,0.019107118674504188,14218.929976986243,125.71998211305254
6665,6666.0,94.79283902772897,12.152448218657394,2.0,99.0,213.0,1.0,34.0,1.0,0.0,0.01910711534700444,14218.925854159346,125.719945660118
11013,11014.0,94.79150749794607,12.152292074902864,1.0,169.0,285.0,1.0,21.0,6.0,0.0,0.019106954147106357,14218.726124691912,125.71817970549877
6832,6833.0,94.79119508396599,12.152255439228286,2.0,99.0,215.0,1.0,50.0,6.0,0.0,0.019106916325152472,14218.679262594898,125.71776536335013
5327,5328.0,94.782166375751,12.151196674777532,3.0,71.0,186.0,1.0,82.0,7.0,0.0,0.01910582328282715,14217.32495636265,125.70579094927189
12369,12370.0,94.78152203498834,12.151121115231533,3.0,183.0,298.0,1.0,68.0,2.0,0.0,0.019105745277411736,14217.22830524825,125.70493638592617
9313,9314.0,94.77643747031347,12.150524866444098,1.0,141.0,254.0,1.0,28.0,9.0,0.0,0.019105129729852975,14216.46562054702,125.69819293145022
6474,6475.0,94.7606215281038,12.148670187239938,1.0,99.0,212.0,1.0,15.0,4.0,0.0,0.019103215041319836,14214.09322921557,125.67721688077427
10505,10506.0,94.75704648786045,12.148250955005432,2.0,155.0,270.0,1.0,59.0,9.0,0.0,0.01910278224896113,14213.556973179067,125.67247544809078
2398,2399.0,94.74937428776222,12.147351263429448,3.0,29.0,142.0,1.0,61.0,0.0,42.0,0.019101853462205633,14212.406143164333,125.66230011639553
3980,3981.0,94.74452753132468,12.146782901566892,2.0,57.0,171.0,1.0,38.0,2.0,13.0,0.019101266723894977,14211.679129698701,125.65587205745979
11008,11009.0,94.74375747787374,12.146692600141748,1.0,169.0,285.0,1.0,21.0,6.0,0.0,0.019101173503090218,14211.563621681062,125.6548507664108
7187,7188.0,94.7326859959863,12.145394286899093,3.0,99.0,217.0,1.0,86.0,8.0,0.0,0.019099833224599197,14209.902899397945,125.6401671034301
8498,8499.0,94.72910689334984,12.144974578282218,2.0,127.0,241.0,1.0,36.0,1.0,0.0,0.019099399953089586,14209.366034002476,125.63542028295734
4765,4766.0,94.72170114860685,12.144106132976589,1.0,71.0,186.0,1.0,27.0,8.0,0.0,0.01909850344907689,14208.255172291028,125.6255983403274
